id,date,lat,lon,x,y,temp,dist2water,dist2water_2,elev,slope,aspect,TRI,dist2pop,lulc,ndvi,prop_tree,prop_shrub
6469,2024-10-05T11:04:00Z,-22.538367,33.298018,530644.3064498496,7507550.84748978,37,8998.53988644941,8998.53988644941,89,0.7872099128209765,248.26275020840404,0.75,16234.0927734375,Tree cover,0.352568656206131,0.8221384286880493,0.06427190452814102
6469,2024-10-05T13:05:00Z,-22.53722,33.297407,530581.7313424838,7507677.939059819,39,8971.764179021604,8971.764179021604,91,0.5707185895250552,227.067569124644,0.5,16234.0927734375,Tree cover,0.35204485058784485,1,0
6469,2024-10-05T14:05:00Z,-22.536717,33.298447,530688.7841866935,7507733.405187008,44,9089.89133224314,9089.89133224314,91,0.30970944209991497,340.28736018881426,0.25,16697.923828125,Tree cover,0.35204485058784485,1,0
6469,2024-10-05T15:06:00Z,-22.536115,33.299598,530807.2738248479,7507799.806444917,41,9222.100922995012,9222.100922995012,90,0.4280429334312846,132.93270513115,0.625,16703.412109375,NA,0.34742894768714905,0.7974854111671448,0.007160095497965813
6469,2024-10-05T17:06:00Z,-22.527682,33.300393,530890.8986087041,7508733.127477387,37,9601.245265582756,9601.245265582756,91,0.2089198905918255,90.00000000000043,0.5,17630.787109375,Tree cover,0.3371221125125885,0.9730538725852966,0.0031679715029895306
6469,2024-10-05T18:06:00Z,-22.525397,33.29486,530322.407926363,7508987.196116995,34,9172.845211930799,9172.845211930799,90,0.6193950395807727,199.7111559475284,0.5,17625.5859375,Tree cover,0.3266834020614624,0.9998478293418884,0
6469,2024-10-05T22:07:00Z,-22.524713,33.270957,527864.4275830697,7509067.560614333,26,7005.892507523461,6964.608981849003,91,0.8050249564431172,164.95974535765558,0.875,17811.84765625,Shrubland,0.2886650860309601,0.08597885817289352,0.7291449904441833
6469,2024-10-06T00:09:00Z,-22.539895,33.292902,530117.9086247564,7507382.746348066,24,8446.673128813998,8446.673128813998,88,0.3097102877036621,160.28692358248188,0.25,16239.73828125,Shrubland,0.33683282136917114,0.156055748462677,0.5998595356941223
6469,2024-10-06T01:08:00Z,-22.542385,33.2931,530137.7277546789,7507107.077428624,22,8400.331521650638,8400.331521650638,88,0.6268036169327095,270.0000000000001,0.5,15776.072265625,Tree cover,0.3459663391113281,0.7823328375816345,0.10139705240726471
6469,2024-10-06T02:09:00Z,-22.542317,33.293077,530135.3775478145,7507114.609285533,22,8399.717123160697,8399.717123160697,88,0.6268036169327095,270.0000000000001,0.5,15776.072265625,NA,0.3459663391113281,0.7432407140731812,0.12446285784244537
