ID,step,angle,id_orig,date,lon,lat,x.se,y.se,logit_g,logit_g.se,g,x,y,disp,state_vit,Encamped,Exploratory,Transit,state_fb
6469_1,0.08803091733537362,2.58531078860349,6469,2024-03-02T06:21:00Z,33.13343126746784,-22.91987645042201,0.1069349545249932,0.09262341087649416,2.252276018692449,0.38252263571661294,0.9048466790630852,513.68230621109,7465.343640882852,34.294150358935056,Encamped,0.8092447090755456,0.19061488066569693,1.404102587573801e-4,Encamped
6469_1,0.026187877865025112,1.00012923452835,6469,2024-03-02T07:21:00Z,33.13280999888299,-22.91932763583931,0.10692166708236275,0.0925595796132328,2.2698199496246407,0.3859432166320962,0.906346505751286,513.618654863223,7465.404451641124,34.262969296300916,Encamped,0.9977655158001716,0.0022344694814692865,1.4718358967259755e-8,Encamped
6469_1,0.04307707301628191,-2.83711042281017,6469,2024-03-02T08:21:00Z,33.13256183956768,-22.91938351303129,0.10770809299216191,0.09342625965684571,2.288939282812533,0.388047940703829,0.9079568429966266,513.5932024084863,7465.398289052792,34.2785995905262,Encamped,0.9984673577144954,0.0015326346879503529,7.597554392009306e-9,Encamped
6469_1,0.10001085203998943,-0.233483566997666,6469,2024-03-02T09:21:00Z,33.13292151867117,-22.919182464844106,0.10599064263730706,0.0914065338817641,2.3083008074415456,0.3893167434991076,0.9095621789574696,513.6301049021171,7465.42051156803,34.24371119852006,Encamped,0.9748326190886245,0.02516698073548359,4.001758917433471e-7,Encamped
6469_1,0.05421539790404642,-0.516047086611806,6469,2024-03-02T10:21:00Z,33.13385049971647,-22.918907328343668,0.10681916201358908,0.0921864875018425,2.327650504089631,0.38973622276803066,0.911141298560656,513.7253927714909,7465.450882482997,34.178594268210695,Encamped,0.9944019822868825,0.0055979729127955185,4.480032203979042e-8,Encamped
6469_1,0.009444770158680638,2.5241397232206,6469,2024-03-02T11:21:00Z,33.13436796732361,-22.91900778731852,0.1050563035709128,0.0900717618490136,2.3472669500058836,0.3892974947507044,0.9127167448872112,513.7784452133336,7465.439713428229,34.168296901252575,Encamped,0.9999217618379639,7.823812176166539e-5,4.0274479232910784e-11,Encamped
6469_1,0.015134105931163794,3.13579624024622,6469,2024-03-02T12:21:00Z,33.13430540338059,-22.91894517177474,0.10502189080432672,0.08999959022147544,2.36692405772452,0.3879702065834531,0.914270074286566,513.7720360610115,7465.44665075119,34.16438533299102,Encamped,0.9998345740838274,1.6542580565054418e-4,1.1052209233050205e-10,Encamped
6469_1,0.007502678742855392,0.599896104539843,6469,2024-03-02T13:21:00Z,33.13440502507267,-22.919046042220433,0.10496569632047788,0.08995106215399407,2.3865863900759288,0.3857543899022894,0.9157987131040766,513.782241348807,7465.43547518573,34.17073392430327,Encamped,0.9998953575762017,1.0464238313949462e-4,4.065880476676562e-11,Encamped
6469_1,0.014753586967363364,-2.99111513297233,6469,2024-03-02T14:21:00Z,33.134476265709004,-22.91906148942914,0.1057218466388178,0.09067322888077405,2.406248599533489,0.3826363703770515,0.917302551087621,513.7895449956671,7465.43375852302,34.169488979267996,Encamped,0.9998299650644832,1.7003479274717873e-4,1.4276971572447897e-10,Encamped
6469_1,0.016120935517844517,0.517876202440753,6469,2024-03-02T15:21:00Z,33.134332842293894,-22.919050910319022,0.10392644986717664,0.0884811845869268,2.426222576931406,0.3785220258050363,0.9188051740596676,513.7748390371129,7465.434943053055,34.17409183822483,Encamped,0.9937755226074607,0.0062243781958865665,9.919665287292054e-8,Encamped
6469_1,0.4673933973370885,-2.97213532197663,6469,2024-03-02T16:21:00Z,33.13419049863288,-22.919112730397405,0.1038824831518872,0.08842292508465849,2.446195668182652,0.3734223658641605,0.92028280189772,513.7602364874605,7465.428112964796,34.18604783815801,Exploratory,0.017954989032902338,0.9618645385594241,0.020180472407673483,Exploratory
6469_1,1.6681047283171553,0.13262877878441,6469,2024-03-02T17:21:00Z,33.13793196643046,-22.916701293035377,0.104642046405028,0.08908956863203951,2.4661733737055505,0.367294863983687,0.9217361624824096,514.1441469133207,7465.694701360624,33.792387142639306,Transit,5.545262251660359e-10,0.00834440116102549,0.9916555982844484,Transit
6469_1,2.371657006028232,0.129348603322661,6469,2024-03-02T18:21:00Z,33.14993806109362,-22.906534241612,0.1027679548728354,0.08687543169195308,2.484587951047652,0.3605683694611996,0.9230542905291196,515.3764528795632,7466.818976856309,32.291316944699965,Transit,1.3246271640888103e-15,1.3606401675183274e-5,0.9999863935983234,Transit
