ID,step,angle,TimeNum,locType,date,lat,lon,temp,dt,burst_id,nu.x,nu.y,se.mu.x,se.nu.x,se.mu.y,se.nu.y,speed,x,y,disp,state_vit,Encamped,Exploratory,Transit,state_fb
6469,338.89851040102263,-0.804180027763973,NA,p,2023-07-08T18:21:00Z,NA,NA,NA,NA,NA,-508.83827924696845,-165.06446155595535,90.9945053286186,281.03024748236624,90.9945053286186,281.03024748236624,534.9417453291277,538182.0489599397,7527172.40351122,32229.051467924837,Encamped,0.6197307785516712,0.3681576997045554,0.012111521743773269,Encamped
6469,376.1623041223835,-1.04814982197726,NA,p,2023-07-08T19:21:00Z,NA,NA,NA,NA,NA,-140.846802548408,271.8284948209249,93.82430388763883,280.9893236405967,93.82430388763883,280.9893236405967,306.1511920354383,537849.0926498482,7527235.588128986,32174.70338638836,Exploratory,0.3782057463572725,0.6009543603504619,0.020839893292265557,Exploratory
6469,845.0664021027915,0.650317329482987,NA,p,2023-07-08T20:21:00Z,NA,NA,NA,NA,NA,-268.91115016311335,420.9539758306443,89.7997772825746,277.8596768154746,89.7997772825746,277.8596768154746,499.51522143942236,537725.3837124733,7527590.826327743,32468.406805447576,Exploratory,0.12933235291919803,0.7798864630188472,0.09078118406195479,Exploratory
6469,427.32173822350387,0.274203051075115,NA,p,2023-07-08T21:21:00Z,NA,NA,NA,NA,NA,-904.5478500337348,415.9672837689208,94.01595609256974,280.85049403552773,94.01595609256974,280.85049403552773,995.6081529229991,537021.0148090017,7528057.732819222,32687.11634282804,Exploratory,0.37985004053160415,0.5522523685575117,0.06789759091088415,Exploratory
6469,46.18229381695701,2.65388752422888,NA,p,2023-07-08T22:21:00Z,NA,NA,NA,NA,NA,34.47449722967423,-87.14333270057793,95.64517760974674,278.12946625627427,95.64517760974674,278.12946625627427,93.71473413184519,536614.214500523,7528188.566213201,32689.948682451126,Encamped,0.8890735622992043,0.10215620827503767,0.008770229425758044,Encamped
6469,39.363791062017135,-2.39284230278846,NA,p,2023-07-08T23:21:00Z,NA,NA,NA,NA,NA,-28.828770865265582,32.43661779603513,94.2178327069775,275.023635347946,94.2178327069775,275.023635347946,43.39622338001371,536646.4273283165,7528155.473344063,32667.7976039535,Encamped,0.9814135441834353,0.01798298845836332,6.034673582013765e-4,Encamped
6469,95.46204735648183,-0.0716492454546263,NA,p,2023-07-09T00:21:00Z,NA,NA,NA,NA,NA,-52.517233039411124,-24.69512181832093,94.13819628609845,274.89634410082647,94.13819628609845,274.89634410082647,58.033686835643365,536607.1129734706,7528157.445538228,32658.114653392247,Encamped,0.9886678939451528,0.010313076182967371,0.0010190298718799208,Encamped
6469,87.17345938812355,-1.57225182332344,NA,p,2023-07-09T01:21:00Z,NA,NA,NA,NA,NA,-98.9582092419856,55.96752087292765,94.13288479590966,274.8872496133642,94.13288479590966,274.8872496133642,113.68856833051508,536512.3578271867,7528169.04143139,32641.506692987696,Encamped,0.9922120098549088,0.006847754187819127,9.402359572720519e-4,Encamped
6469,39.178567101786044,-0.486198388474527,NA,p,2023-07-09T02:21:00Z,NA,NA,NA,NA,NA,86.62268320602823,91.0550452183865,94.14350747661784,274.8872496133642,94.14350747661784,274.8872496133642,125.67621296623452,536523.072825148,7528255.5538631,32727.39772088731,Encamped,0.9947013332011686,0.004185822411226535,0.0011128443876048447,Encamped
6469,43.27218878240082,-1.13889799673419,NA,p,2023-07-09T03:21:00Z,NA,NA,NA,NA,NA,-19.70088998345141,-16.516127062291716,94.27088627991147,274.89088744445496,94.27088627991147,274.89088744445496,25.70812165985335,536545.4985101523,7528287.679379006,32764.654623735394,Encamped,0.9973031402205529,0.002274713727760722,4.221460516863987e-4,Encamped
6469,263.44274053005176,-2.95242369717269,NA,p,2023-07-09T04:21:00Z,NA,NA,NA,NA,NA,23.738722230083866,4.870929480616864,97.082439194738,275.3870004194098,97.082439194738,275.3870004194098,24.233301201491727,536588.0906043312,7528280.037662217,32769.75916788117,Encamped,0.9814228791546995,0.01578612304285254,0.0027909978024479812,Encamped
6469,284.77925022380316,0.142072437590372,NA,p,2023-07-09T05:21:00Z,NA,NA,NA,NA,NA,-469.3743498130466,-19.195441399996948,98.08669634563088,273.25446016488,98.08669634563088,273.25446016488,469.7666923409545,536324.6657148857,7528276.970879116,32690.84357435109,Encamped,0.9124528553925544,0.07117259768107898,0.01637454692636668,Encamped
6469,48.26580933197804,3.13139607654113,NA,p,2023-07-09T06:21:00Z,NA,NA,NA,NA,NA,-55.51135008285246,-48.39488430716866,94.0584924395453,269.54776942130314,94.0584924395453,269.54776942130314,73.64492389245332,536043.2442211735,7528233.368537037,32569.92902507862,Encamped,0.9799745783934879,0.015547002469814466,0.004478419136697668,Encamped
6469,88.16120597706444,-0.253220252078833,NA,p,2023-07-09T07:21:00Z,NA,NA,NA,NA,NA,105.9929177399086,43.15169812988003,98.0357077803797,273.045783706689,98.0357077803797,273.045783706689,114.44023620436705,536091.0138124825,7528240.271760678,32589.83148630413,Encamped,0.9816795332586674,0.016517130993596026,0.001803335747736578,Encamped
6469,204.8041378932665,-3.03963925201281,NA,p,2023-07-09T08:21:00Z,NA,NA,NA,NA,NA,-2.5349342467678895,-61.59570247870306,96.56603957913983,270.405251428296,96.56603957913983,270.405251428296,61.64784226135042,536178.6450517734,7528230.619603423,32605.07860345874,Encamped,0.816295718894165,0.1462535577165491,0.03745072338928592,Encamped
6469,1329.7769394182803,-2.21347614433219,NA,p,2023-07-09T09:21:00Z,NA,NA,NA,NA,NA,-139.59501328556638,267.76444598654535,96.60745312862771,270.3238798182654,96.60745312862771,270.3238798182654,301.96782323399793,535973.8470636623,7528232.206727813,32549.645984364273,Exploratory,0.0052993698737884174,0.7412197518915525,0.25348087823465904,Exploratory
6469,1808.332277222457,-0.203450710118925,NA,p,2023-07-09T10:21:00Z,NA,NA,NA,NA,NA,1599.7135530163014,1619.8206053331576,99.05553997631834,271.34111372956363,99.05553997631834,271.34111372956363,2276.598832725238,536779.0644522031,7529290.474966872,33792.099773687245,Transit,2.902138058318049e-6,0.16777921014076852,0.8322178877211732,Transit
6469,1640.3255438801293,0.450637132347778,NA,p,2023-07-09T11:21:00Z,NA,NA,NA,NA,NA,936.173385857987,854.7694496961021,97.50384607798813,268.77499883731747,97.50384607798813,268.77499883731747,1267.6953184904426,538142.2495737213,7530478.663482771,35336.55264078406,Transit,1.4876501792740624e-7,0.10921163508290802,0.890788216152074,Transit
6469,2326.311886615729,-0.226186707759588,NA,p,2023-07-09T12:21:00Z,NA,NA,NA,NA,NA,614.9951129134411,2126.2831765120054,99.6393496566492,269.9388819714566,99.6393496566492,269.9388819714566,2213.436047331253,538785.9186341959,7531987.423911233,36971.49060018003,Transit,1.4542610088560078e-9,0.10063733941356867,0.8993626591321704,Transit
